Site_ID,Site_Name,Latitude,Longitude,Elevation_in_Meters,Individual_ID,Phenophase_ID,Phenophase_Description,FirstObs_Year,FirstObs_Month,FirstObs_Day,FirstObs_DOY,FirstObs_Julian_Date,LastObs_Year,LastObs_Month,LastObs_Day,LastObs_DOY,LastObs_Julian_Date,Tmax_Winter,Tmax_Spring,Tmax_Summer,Tmax_Fall,Prcp_Winter,Prcp_Spring,Prcp_Summer,Prcp_Fall
23813,Phudd_Hill_,42.270908,-73.59346,212,118701,501,Open_flowers,2020,7,13,195,2459044,2020,7,13,195,2459044,NA,NA,NA,NA,NA,NA,NA,NA
23813,Phudd_Hill_,42.270908,-73.59346,212,118701,516,Fruits,2020,1,8,8,2458857,2020,6,9,161,2459010,NA,NA,NA,NA,NA,NA,NA,NA
23813,Phudd_Hill_,42.270908,-73.59346,212,118701,516,Fruits,2020,7,22,204,2459053,2020,8,17,230,2459079,NA,NA,NA,NA,NA,NA,NA,NA
18132,Huyck_Preserve_Falls_Trail,42.515305,-74.140076,417,142909,371,Breaking_leaf_buds,2020,4,15,106,2458955,2020,4,22,113,2458962,NA,NA,NA,NA,NA,NA,NA,NA
18132,Huyck_Preserve_Falls_Trail,42.515305,-74.140076,417,142909,371,Breaking_leaf_buds,2020,4,27,118,2458967,2020,6,18,170,2459019,NA,NA,NA,NA,NA,NA,NA,NA
18132,Huyck_Preserve_Falls_Trail,42.515305,-74.140076,417,142909,467,Increasing_leaf_size,2020,5,22,143,2458992,2020,10,13,287,2459136,NA,NA,NA,NA,NA,NA,NA,NA
18132,Huyck_Preserve_Falls_Trail,42.515305,-74.140076,417,142909,471,Falling_leaves,2020,9,14,258,2459107,2020,10,13,287,2459136,NA,NA,NA,NA,NA,NA,NA,NA
18132,Huyck_Preserve_Falls_Trail,42.515305,-74.140076,417,142909,483,Leaves,2020,5,22,143,2458992,2020,10,13,287,2459136,NA,NA,NA,NA,NA,NA,NA,NA
18132,Huyck_Preserve_Falls_Trail,42.515305,-74.140076,417,142909,498,Colored_leaves,2020,7,13,195,2459044,2020,10,13,287,2459136,NA,NA,NA,NA,NA,NA,NA,NA
18132,Huyck_Preserve_Falls_Trail,42.515305,-74.140076,417,142912,371,Breaking_leaf_buds,2020,3,24,84,2458933,2020,6,18,170,2459019,NA,NA,NA,NA,NA,NA,NA,NA
18132,Huyck_Preserve_Falls_Trail,42.515305,-74.140076,417,142912,467,Increasing_leaf_size,2020,5,22,143,2458992,2020,10,6,280,2459129,NA,NA,NA,NA,NA,NA,NA,NA
18132,Huyck_Preserve_Falls_Trail,42.515305,-74.140076,417,142912,471,Falling_leaves,2020,9,14,258,2459107,2020,10,6,280,2459129,NA,NA,NA,NA,NA,NA,NA,NA
18132,Huyck_Preserve_Falls_Trail,42.515305,-74.140076,417,142912,483,Leaves,2020,5,22,143,2458992,2020,10,6,280,2459129,NA,NA,NA,NA,NA,NA,NA,NA
18132,Huyck_Preserve_Falls_Trail,42.515305,-74.140076,417,142912,498,Colored_leaves,2020,8,24,237,2459086,2020,10,6,280,2459129,NA,NA,NA,NA,NA,NA,NA,NA
18132,Huyck_Preserve_Falls_Trail,42.515305,-74.140076,417,142915,371,Breaking_leaf_buds,2020,4,17,108,2458957,2020,4,17,108,2458957,NA,NA,NA,NA,NA,NA,NA,NA
18132,Huyck_Preserve_Falls_Trail,42.515305,-74.140076,417,142915,371,Breaking_leaf_buds,2020,5,6,127,2458976,2020,6,18,170,2459019,NA,NA,NA,NA,NA,NA,NA,NA
18132,Huyck_Preserve_Falls_Trail,42.515305,-74.140076,417,142915,467,Increasing_leaf_size,2020,5,22,143,2458992,2020,10,20,294,2459143,NA,NA,NA,NA,NA,NA,NA,NA
18132,Huyck_Preserve_Falls_Trail,42.515305,-74.140076,417,142915,471,Falling_leaves,2020,9,14,258,2459107,2020,10,20,294,2459143,NA,NA,NA,NA,NA,NA,NA,NA
18132,Huyck_Preserve_Falls_Trail,42.515305,-74.140076,417,142915,483,Leaves,2020,5,22,143,2458992,2020,10,20,294,2459143,NA,NA,NA,NA,NA,NA,NA,NA
18132,Huyck_Preserve_Falls_Trail,42.515305,-74.140076,417,142915,498,Colored_leaves,2020,8,11,224,2459073,2020,10,20,294,2459143,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205390,371,Breaking_leaf_buds,2020,3,4,64,2458913,2020,3,4,64,2458913,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205390,371,Breaking_leaf_buds,2020,3,11,71,2458920,2020,3,11,71,2458920,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205390,371,Breaking_leaf_buds,2020,3,31,91,2458940,2020,5,5,126,2458975,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205390,371,Breaking_leaf_buds,2020,9,24,268,2459117,2020,9,24,268,2459117,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205390,390,Ripe_fruits,2020,9,24,268,2459117,2020,9,24,268,2459117,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205390,471,Falling_leaves,2020,9,21,265,2459114,2020,11,16,321,2459170,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205390,471,Falling_leaves,2020,11,23,328,2459177,2020,11,23,328,2459177,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205390,483,Leaves,2020,9,21,265,2459114,2020,11,9,314,2459163,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205390,483,Leaves,2020,11,16,321,2459170,2020,11,16,321,2459170,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205390,483,Leaves,2020,11,23,328,2459177,2020,11,23,328,2459177,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205390,498,Colored_leaves,2020,9,21,265,2459114,2020,11,9,314,2459163,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205390,498,Colored_leaves,2020,11,16,321,2459170,2020,11,16,321,2459170,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205390,498,Colored_leaves,2020,11,23,328,2459177,2020,11,23,328,2459177,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205390,500,Flowers_or_flower_buds,2020,9,24,268,2459117,2020,9,24,268,2459117,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205390,501,Open_flowers,2020,9,24,268,2459117,2020,9,24,268,2459117,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205390,504,Recent_fruit_or_seed_drop,2020,9,24,268,2459117,2020,9,24,268,2459117,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205390,516,Fruits,2020,9,24,268,2459117,2020,9,24,268,2459117,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205538,371,Breaking_leaf_buds,2020,3,11,71,2458920,2020,3,11,71,2458920,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205538,371,Breaking_leaf_buds,2020,3,31,91,2458940,2020,5,5,126,2458975,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205538,371,Breaking_leaf_buds,2020,9,24,268,2459117,2020,9,24,268,2459117,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205538,390,Ripe_fruits,2020,9,24,268,2459117,2020,9,24,268,2459117,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205538,471,Falling_leaves,2020,9,21,265,2459114,2020,11,23,328,2459177,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205538,483,Leaves,2020,9,21,265,2459114,2020,11,16,321,2459170,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205538,483,Leaves,2020,11,23,328,2459177,2020,11,23,328,2459177,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205538,498,Colored_leaves,2020,9,21,265,2459114,2020,9,24,268,2459117,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205538,498,Colored_leaves,2020,10,1,275,2459124,2020,11,16,321,2459170,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205538,498,Colored_leaves,2020,11,23,328,2459177,2020,11,23,328,2459177,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205538,500,Flowers_or_flower_buds,2020,9,24,268,2459117,2020,9,24,268,2459117,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205538,501,Open_flowers,2020,9,24,268,2459117,2020,9,24,268,2459117,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205538,504,Recent_fruit_or_seed_drop,2020,9,24,268,2459117,2020,9,24,268,2459117,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205538,516,Fruits,2020,9,24,268,2459117,2020,9,24,268,2459117,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205539,371,Breaking_leaf_buds,2020,3,11,71,2458920,2020,9,24,268,2459117,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205539,471,Falling_leaves,2020,9,24,268,2459117,2020,11,11,316,2459165,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205539,483,Leaves,2020,9,24,268,2459117,2020,11,11,316,2459165,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205539,498,Colored_leaves,2020,9,24,268,2459117,2020,11,11,316,2459165,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205539,500,Flowers_or_flower_buds,2020,3,6,66,2458915,2020,3,6,66,2458915,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205539,500,Flowers_or_flower_buds,2020,3,12,72,2458921,2020,3,12,72,2458921,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205539,501,Open_flowers,2020,9,25,269,2459118,2020,9,25,269,2459118,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205540,371,Breaking_leaf_buds,2020,3,11,71,2458920,2020,9,24,268,2459117,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205540,471,Falling_leaves,2020,9,24,268,2459117,2020,10,24,298,2459147,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205540,483,Leaves,2020,9,24,268,2459117,2020,10,24,298,2459147,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205540,498,Colored_leaves,2020,9,24,268,2459117,2020,10,24,298,2459147,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205540,500,Flowers_or_flower_buds,2020,3,6,66,2458915,2020,3,6,66,2458915,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205540,500,Flowers_or_flower_buds,2020,3,12,72,2458921,2020,3,12,72,2458921,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205540,501,Open_flowers,2020,9,25,269,2459118,2020,9,25,269,2459118,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205540,516,Fruits,2020,9,24,268,2459117,2020,9,24,268,2459117,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205541,371,Breaking_leaf_buds,2020,2,17,48,2458897,2020,2,17,48,2458897,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205541,371,Breaking_leaf_buds,2020,2,24,55,2458904,2020,2,24,55,2458904,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205541,371,Breaking_leaf_buds,2020,3,4,64,2458913,2020,3,4,64,2458913,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205541,371,Breaking_leaf_buds,2020,3,9,69,2458918,2020,3,9,69,2458918,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205541,371,Breaking_leaf_buds,2020,3,13,73,2458922,2020,3,13,73,2458922,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205541,371,Breaking_leaf_buds,2020,11,8,313,2459162,2020,11,8,313,2459162,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205541,467,Increasing_leaf_size,2020,2,21,52,2458901,2020,2,21,52,2458901,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205541,467,Increasing_leaf_size,2020,3,13,73,2458922,2020,3,13,73,2458922,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205541,471,Falling_leaves,2020,3,13,73,2458922,2020,9,22,266,2459115,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205541,471,Falling_leaves,2020,9,25,269,2459118,2020,10,13,287,2459136,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205541,471,Falling_leaves,2020,10,20,294,2459143,2020,11,24,329,2459178,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205541,483,Leaves,2020,2,21,52,2458901,2020,2,21,52,2458901,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205541,483,Leaves,2020,2,28,59,2458908,2020,2,28,59,2458908,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205541,483,Leaves,2020,3,6,66,2458915,2020,3,6,66,2458915,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205541,483,Leaves,2020,3,13,73,2458922,2020,9,22,266,2459115,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205541,483,Leaves,2020,9,25,269,2459118,2020,11,8,313,2459162,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205541,498,Colored_leaves,2020,2,21,52,2458901,2020,2,21,52,2458901,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205541,498,Colored_leaves,2020,2,28,59,2458908,2020,2,28,59,2458908,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205541,498,Colored_leaves,2020,9,15,259,2459108,2020,9,22,266,2459115,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205541,498,Colored_leaves,2020,9,25,269,2459118,2020,10,27,301,2459150,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205541,498,Colored_leaves,2020,11,8,313,2459162,2020,11,8,313,2459162,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205541,500,Flowers_or_flower_buds,2020,2,17,48,2458897,2020,2,17,48,2458897,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205541,500,Flowers_or_flower_buds,2020,2,24,55,2458904,2020,2,24,55,2458904,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205541,500,Flowers_or_flower_buds,2020,3,4,64,2458913,2020,3,4,64,2458913,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205542,371,Breaking_leaf_buds,2020,2,24,55,2458904,2020,2,24,55,2458904,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205542,371,Breaking_leaf_buds,2020,3,4,64,2458913,2020,3,4,64,2458913,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205542,371,Breaking_leaf_buds,2020,3,9,69,2458918,2020,3,9,69,2458918,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205542,371,Breaking_leaf_buds,2020,3,13,73,2458922,2020,3,13,73,2458922,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205542,371,Breaking_leaf_buds,2020,11,8,313,2459162,2020,11,8,313,2459162,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205542,467,Increasing_leaf_size,2020,3,13,73,2458922,2020,9,15,259,2459108,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205542,471,Falling_leaves,2020,3,13,73,2458922,2020,9,22,266,2459115,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205542,471,Falling_leaves,2020,9,29,273,2459122,2020,10,13,287,2459136,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205542,471,Falling_leaves,2020,10,20,294,2459143,2020,11,24,329,2459178,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205542,483,Leaves,2020,2,20,51,2458900,2020,2,20,51,2458900,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205542,483,Leaves,2020,2,28,59,2458908,2020,2,28,59,2458908,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205542,483,Leaves,2020,3,13,73,2458922,2020,9,22,266,2459115,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205542,483,Leaves,2020,9,25,269,2459118,2020,11,8,313,2459162,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205542,498,Colored_leaves,2020,3,13,73,2458922,2020,9,22,266,2459115,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205542,498,Colored_leaves,2020,9,29,273,2459122,2020,10,27,301,2459150,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205542,498,Colored_leaves,2020,11,8,313,2459162,2020,11,8,313,2459162,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205542,500,Flowers_or_flower_buds,2020,2,17,48,2458897,2020,2,17,48,2458897,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205542,500,Flowers_or_flower_buds,2020,2,24,55,2458904,2020,2,24,55,2458904,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205542,500,Flowers_or_flower_buds,2020,3,4,64,2458913,2020,3,4,64,2458913,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205542,500,Flowers_or_flower_buds,2020,3,9,69,2458918,2020,3,9,69,2458918,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,371,Breaking_leaf_buds,2020,2,20,51,2458900,2020,2,20,51,2458900,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,371,Breaking_leaf_buds,2020,3,27,87,2458936,2020,3,27,87,2458936,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,371,Breaking_leaf_buds,2020,9,20,264,2459113,2020,9,20,264,2459113,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,371,Breaking_leaf_buds,2020,9,24,268,2459117,2020,9,24,268,2459117,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,467,Increasing_leaf_size,2020,9,25,269,2459118,2020,9,25,269,2459118,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,471,Falling_leaves,2020,3,13,73,2458922,2020,3,13,73,2458922,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,471,Falling_leaves,2020,9,20,264,2459113,2020,9,21,265,2459114,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,471,Falling_leaves,2020,9,27,271,2459120,2020,9,28,272,2459121,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,471,Falling_leaves,2020,10,2,276,2459125,2020,11,12,317,2459166,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,471,Falling_leaves,2020,11,16,321,2459170,2020,11,19,324,2459173,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,471,Falling_leaves,2020,11,23,328,2459177,2020,11,23,328,2459177,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,471,Falling_leaves,2020,12,1,336,2459185,2020,12,1,336,2459185,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,483,Leaves,2020,3,27,87,2458936,2020,11,12,317,2459166,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,483,Leaves,2020,11,19,324,2459173,2020,11,19,324,2459173,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,498,Colored_leaves,2020,9,20,264,2459113,2020,9,21,265,2459114,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,498,Colored_leaves,2020,9,24,268,2459117,2020,9,24,268,2459117,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,498,Colored_leaves,2020,9,27,271,2459120,2020,9,28,272,2459121,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,498,Colored_leaves,2020,10,2,276,2459125,2020,11,12,317,2459166,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,498,Colored_leaves,2020,11,19,324,2459173,2020,11,19,324,2459173,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,500,Flowers_or_flower_buds,2020,2,17,48,2458897,2020,2,17,48,2458897,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,500,Flowers_or_flower_buds,2020,3,4,64,2458913,2020,3,4,64,2458913,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,516,Fruits,2020,9,24,268,2459117,2020,9,24,268,2459117,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,371,Breaking_leaf_buds,2020,2,20,51,2458900,2020,2,20,51,2458900,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,371,Breaking_leaf_buds,2020,9,20,264,2459113,2020,9,20,264,2459113,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,371,Breaking_leaf_buds,2020,9,24,268,2459117,2020,9,24,268,2459117,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,467,Increasing_leaf_size,2020,9,20,264,2459113,2020,9,20,264,2459113,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,467,Increasing_leaf_size,2020,9,25,269,2459118,2020,9,25,269,2459118,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,471,Falling_leaves,2020,3,13,73,2458922,2020,3,13,73,2458922,NA,NA,NA,NA,NA,NA,NA,NA
